date_time,nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,nwp_winddirection,nwp_pressure,lmd_totalirrad,lmd_diffuseirrad,lmd_temperature,lmd_pressure,lmd_winddirection,lmd_windspeed,power
2018-08-16 21:45:00,0.9,0.06,19.42,92.13,1.59,359.79,1007.62,5,4,22.299999,1007.2000119999999,114,0.2,0.0
2018-08-16 22:00:00,13.72,6.85,19.42,93.11,1.63,7.81,1007.55,23,16,22.299999,1007.2999880000001,262,0.0,0.0
2018-08-16 22:15:00,42.49,29.08,19.71,93.13,1.64,13.49,1007.4,28,19,22.1,1007.2999880000001,211,0.3,0.098438
2018-08-16 22:30:00,64.47,47.97,20.02,93.18,1.55,15.93,1007.51,35,25,22.1,1007.2000119999999,211,0.0,0.154687
2018-08-16 22:45:00,100.11,79.92,20.59,92.8,1.43,12.88,1007.56,49,34,22.200001,1007.2000119999999,200,0.0,0.26718800000000004
2018-08-16 23:00:00,125.78,103.43,21.37,91.84,1.59,9.55,1007.71,111,54,22.9,1007.2999880000001,234,0.0,0.682031
2018-08-16 23:15:00,165.18,140.13,22.05,88.88,1.97,18.99,1007.7,151,61,23.9,1007.400024,203,0.0,0.928125
2018-08-16 23:30:00,191.02,164.51,22.59,88.39,2.12,14.02,1007.72,195,69,24.1,1007.400024,191,0.4,1.198828
2018-08-16 23:45:00,227.24,199.14,23.25,87.43,2.12,14.57,1007.68,255,82,24.6,1007.2999880000001,202,0.6,1.525781
2018-08-17 00:00:00,247.68,219.02,23.98,84.24,2.23,25.57,1007.67,358,121,25.4,1007.2000119999999,248,1.1,2.063672
2018-08-17 00:15:00,276.65,247.33,24.49,82.33,2.27,32.26,1007.76,380,164,25.5,1007.2000119999999,245,1.1,1.965234
2018-08-17 00:30:00,289.88,260.69,25.0,81.93,2.22,31.89,1007.82,412,178,26.299999,1007.400024,245,0.7,2.021484
2018-08-17 00:45:00,310.06,280.91,25.61,78.05,2.3,39.81,1007.82,429,162,26.200001,1007.5,198,0.7,2.08125
2018-08-17 01:00:00,317.1,288.47,26.0,75.19,2.45,47.46,1007.76,610,147,26.5,1007.2999880000001,207,0.5,3.2238279999999997
2018-08-17 01:15:00,331.75,303.39,26.4,71.64,2.57,49.33,1007.64,628,130,27.0,1007.2999880000001,306,0.0,2.8335939999999997
2018-08-17 01:30:00,337.03,309.13,26.7,67.99,2.65,53.39,1007.44,681,150,28.4,1007.400024,78,1.0,3.596484
2018-08-17 01:45:00,350.17,322.4,26.94,67.0,2.66,53.97,1007.29,308,134,27.799999,1007.2999880000001,92,0.1,1.567969
2018-08-17 02:00:00,356.81,329.22,27.18,65.51,2.67,54.74,1007.14,677,127,27.5,1007.099976,183,0.0,2.819531
2018-08-17 02:15:00,370.54,342.83,27.45,62.13,2.77,52.81,1007.05,759,132,28.200001,1007.099976,59,0.4,3.916406
2018-08-17 02:30:00,378.7,350.91,27.65,60.26,2.88,51.24,1007.06,772,116,28.5,1007.0,139,1.2,3.8496089999999996
2018-08-17 02:45:00,392.06,364.0,27.84,59.05,2.97,51.43,1007.06,792,109,28.5,1006.900024,260,0.3,3.860156
2018-08-17 03:00:00,400.28,372.03,28.01,58.11,3.08,52.74,1006.95,811,110,28.5,1006.7000119999999,150,1.1,3.8460940000000003
2018-08-17 03:15:00,410.2,381.76,28.18,57.29,3.16,53.53,1006.85,815,111,28.799999,1006.599976,267,0.5,3.88125
2018-08-17 03:30:00,412.91,384.55,28.34,56.61,3.24,53.98,1006.77,835,111,29.0,1006.400024,122,1.3,3.8882809999999997
2018-08-17 03:45:00,414.16,386.01,28.51,56.09,3.31,53.86,1006.75,853,110,29.6,1006.2000119999999,98,2.4,3.916406
2018-08-17 04:00:00,411.21,383.39,28.67,55.79,3.38,52.69,1006.68,889,106,29.200001,1006.0,88,1.4,3.860156
2018-08-17 04:15:00,409.36,381.77,28.82,55.73,3.43,50.75,1006.65,889,111,29.4,1006.0,103,2.1,3.673828
2018-08-17 04:30:00,409.12,381.57,28.96,55.92,3.46,48.78,1006.51,876,113,30.200001,1005.7999880000001,150,1.4,3.6492190000000004
2018-08-17 04:45:00,412.65,384.79,29.08,56.23,3.49,46.31,1006.3,876,117,29.9,1005.599976,63,1.1,3.7125
2018-08-17 05:00:00,422.56,393.92,29.19,56.6,3.55,44.42,1006.03,829,124,30.1,1005.400024,88,2.4,3.6
2018-08-17 05:15:00,437.49,407.58,29.32,56.88,3.66,43.71,1005.91,868,122,30.6,1005.2999880000001,85,2.3,3.7441410000000004
2018-08-17 05:30:00,461.45,429.64,29.45,56.77,3.82,43.98,1005.77,849,115,30.4,1005.0,58,2.9,3.6527339999999997
2018-08-17 05:45:00,486.67,452.59,29.56,55.97,4.01,46.05,1005.65,841,105,30.9,1005.0,329,2.9,3.723047
2018-08-17 06:00:00,517.34,480.65,29.64,55.96,4.13,46.01,1005.49,819,99,30.799999,1004.7999880000001,347,0.8,3.751172
2018-08-17 06:15:00,539.92,500.74,29.69,56.12,4.19,45.84,1005.4,791,95,30.799999,1004.5,346,1.7,3.740625
2018-08-17 06:30:00,563.86,522.21,29.75,56.32,4.22,46.21,1005.27,770,96,30.799999,1004.5,53,1.8,3.628125
2018-08-17 06:45:00,570.81,527.31,29.78,56.56,4.25,47.27,1005.15,739,97,30.9,1004.400024,93,2.1,3.5296870000000005
2018-08-17 07:00:00,575.55,530.64,29.81,56.8,4.26,48.57,1005.02,712,94,31.1,1004.2000119999999,59,2.1,3.420703
2018-08-17 07:15:00,555.53,510.4,29.82,57.05,4.27,49.07,1004.93,686,87,31.1,1003.900024,50,2.7,3.3433589999999995
2018-08-17 07:30:00,535.29,490.45,29.84,57.22,4.26,50.3,1004.95,638,84,31.0,1003.7999880000001,16,1.4,3.185156
2018-08-17 07:45:00,494.13,450.56,29.83,57.48,4.24,51.38,1004.93,598,83,31.0,1003.7000119999999,71,3.2,2.95664
2018-08-17 08:00:00,464.28,421.72,29.82,57.7,4.21,52.53,1004.98,570,81,31.1,1003.5,45,3.0,2.745703
2018-08-17 08:15:00,421.13,379.93,29.76,58.0,4.18,53.45,1004.86,525,75,31.0,1003.5,31,1.8,2.467969
2018-08-17 08:30:00,395.16,354.57,29.71,58.41,4.13,53.01,1004.67,491,74,31.0,1003.400024,31,1.8,2.2394529999999997
2018-08-17 08:45:00,354.12,314.6,29.61,59.0,4.06,52.55,1004.51,436,69,30.9,1003.400024,45,2.0,1.944141
2018-08-17 09:00:00,327.78,288.83,29.51,59.66,3.97,51.5,1004.43,381,62,30.799999,1003.400024,56,2.7,1.634766
2018-08-17 09:15:00,281.1,243.91,29.36,60.61,3.83,49.81,1004.27,324,56,30.799999,1003.2999880000001,83,3.1,1.374609
2018-08-17 09:30:00,248.51,212.78,29.2,61.92,3.59,48.2,1004.13,269,51,30.6,1003.2999880000001,91,2.2,1.103906
2018-08-17 09:45:00,196.25,163.62,28.96,64.66,3.12,45.43,1003.96,209,43,30.6,1003.2000119999999,55,2.4,0.815625
2018-08-17 10:00:00,161.33,131.19,28.68,69.08,2.55,41.19,1003.86,153,39,30.4,1003.2999880000001,69,2.2,0.5625
2018-08-17 10:15:00,110.12,84.62,28.32,72.61,2.16,37.22,1003.79,101,33,30.1,1003.2000119999999,93,1.7,0.348047
2018-08-17 10:30:00,77.7,56.08,27.93,74.96,2.15,30.76,1003.71,60,24,30.0,1003.2000119999999,65,1.7,0.179297
2018-08-17 10:45:00,33.79,20.02,27.44,75.49,2.38,24.8,1003.67,25,13,29.6,1003.2999880000001,101,1.1,0.007031
2018-08-17 11:00:00,10.44,4.07,26.94,76.89,2.6,20.04,1003.66,7,4,29.200001,1003.400024,116,0.9,0.0
2018-08-17 11:15:00,0.0,0.0,26.41,78.72,2.7,17.65,1003.6,0,0,29.1,1003.5,77,1.5,0.0
2018-08-17 11:30:00,0.0,0.0,25.95,80.56,2.72,18.97,1003.63,0,0,28.9,1003.599976,65,1.3,0.0
2018-08-17 11:45:00,0.0,0.0,25.57,81.98,2.64,21.96,1003.69,0,0,28.700001,1003.7999880000001,91,0.0,0.0
2018-08-17 12:00:00,0.0,0.0,25.28,82.99,2.49,24.66,1003.81,0,0,28.700001,1004.0,95,0.8,0.0
2018-08-17 12:15:00,0.0,0.0,25.06,83.57,2.32,25.77,1003.95,0,0,28.4,1004.099976,121,0.1,0.0
2018-08-17 12:30:00,0.0,0.0,24.88,83.98,2.18,25.43,1004.06,0,0,27.6,1004.2999880000001,122,0.8,0.0
2018-08-17 12:45:00,0.0,0.0,24.7,84.38,2.11,26.37,1004.21,0,0,27.5,1004.400024,125,0.1,0.0
2018-08-17 13:00:00,0.0,0.0,24.52,84.81,2.12,26.49,1004.3,0,0,27.5,1004.599976,138,0.6,0.0
2018-08-17 13:15:00,0.0,0.0,24.34,85.26,2.16,25.81,1004.37,0,0,27.299999,1004.599976,148,0.6,0.0
2018-08-17 13:30:00,0.0,0.0,24.16,85.71,2.19,25.13,1004.41,0,0,27.1,1004.5,129,0.1,0.0
2018-08-17 13:45:00,0.0,0.0,23.99,86.05,2.15,25.83,1004.52,0,0,26.9,1004.5,160,0.0,0.0
2018-08-17 14:00:00,0.0,0.0,23.82,86.44,2.02,32.21,1004.66,0,0,26.700001,1004.5,129,0.0,0.0
2018-08-17 14:15:00,0.0,0.0,23.62,87.05,1.88,46.05,1004.9,0,0,26.4,1004.5,127,0.0,0.0
2018-08-17 14:30:00,0.0,0.0,23.4,87.65,1.8,55.33,1005.12,0,0,26.4,1004.2999880000001,21,0.0,0.0
2018-08-17 14:45:00,0.0,0.0,23.21,87.91,1.76,57.77,1005.34,0,0,26.299999,1004.099976,121,0.0,0.0
2018-08-17 15:00:00,0.0,0.0,23.04,87.86,1.71,57.08,1005.43,0,0,26.0,1004.099976,340,0.0,0.0
2018-08-17 15:15:00,0.0,0.0,22.93,87.56,1.66,55.36,1005.54,0,0,24.799999,1004.099976,152,0.0,0.0
2018-08-17 15:30:00,0.0,0.0,22.89,86.92,1.61,54.93,1005.63,0,0,24.700001,1004.2000119999999,300,0.5,0.0
2018-08-17 15:45:00,0.0,0.0,22.85,86.13,1.59,49.4,1005.71,0,0,24.299999,1004.2999880000001,239,0.0,0.0
2018-08-17 16:00:00,0.0,0.0,21.73,86.54,1.29,10.46,1005.77,0,0,24.0,1004.2000119999999,159,0.0,0.0
2018-08-17 16:15:00,0.0,0.0,21.59,87.09,1.32,11.05,1005.58,0,0,24.200001,1004.2000119999999,203,0.0,0.0
2018-08-17 16:30:00,0.0,0.0,21.51,87.38,1.38,14.04,1006.09,0,0,24.299999,1004.099976,318,0.0,0.0
2018-08-17 16:45:00,0.0,0.0,21.39,87.74,1.42,18.11,1005.74,0,0,23.9,1004.0,287,0.0,0.0
2018-08-17 17:00:00,0.0,0.0,21.3,87.93,1.45,19.99,1005.46,0,0,24.0,1003.7999880000001,267,0.0,0.0
2018-08-17 17:15:00,0.0,0.0,21.2,88.06,1.51,21.55,1005.21,0,0,23.6,1003.900024,186,0.0,0.0
2018-08-17 17:30:00,0.0,0.0,21.15,88.0,1.56,23.37,1005.14,0,0,23.799999,1003.7000119999999,280,0.2,0.0
2018-08-17 17:45:00,0.0,0.0,21.11,87.82,1.58,23.24,1005.46,0,0,23.4,1003.7000119999999,340,0.0,0.0
2018-08-17 18:00:00,0.0,0.0,21.04,87.75,1.59,23.93,1005.27,0,0,23.4,1003.7000119999999,253,0.0,0.0
